Commodity,Year,Value,State,DomainId,DomainCat,Unit,ProdPractice
RICE,2012,83.10000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,24.70000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,6.00000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,24.70000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,24.00000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,21.30000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,VERMONT,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,ALABAMA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,18.30000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,12.80000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,15.40000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,VERMONT,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,CONNECTICUT,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,41.30000,FLORIDA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,12.80000,FLORIDA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2012,.00000,FLORIDA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,20.30000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,23.80000,WYOMING,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,18.50000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2007,68.40000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,15.60000,ALABAMA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,INDIANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,13.80000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2012,74.30000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,MASSACHUSETTS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,MAINE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,26.70000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,9.70000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,17.50000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,23.00000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,16.10000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,16.80000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,VERMONT,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,17.60000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,15.90000,MISSISSIPPI,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2007,71.90000,MISSISSIPPI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,20.40000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,VIRGINIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,22.50000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,20.40000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,9.90000,NEW HAMPSHIRE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,14.80000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,25.30000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,20.90000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,NEW JERSEY,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,24.60000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,69.90000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,31.60000,IOWA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,20.60000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2007,85.70000,FLORIDA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,NEW JERSEY,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,19.30000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,12.50000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,22.30000,NEW MEXICO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,18.40000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,16.70000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,17.50000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,18.00000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,IOWA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,10.90000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,14.20000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,7.30000,WEST VIRGINIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2002,55.00000,LOUISIANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,15.70000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,19.70000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,CONNECTICUT,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,21.70000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,IOWA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2002,.00000,ILLINOIS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,15.30000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,15.90000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,18.60000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,9.10000,MAINE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2007,61.30000,LOUISIANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,INDIANA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,17.80000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,21.60000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,64.60000,ARKANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,DELAWARE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,5.30000,MISSISSIPPI,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,13.80000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,23.20000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2007,72.40000,ARKANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,59.40000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,62.20000,MISSISSIPPI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,21.00000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,64.50000,LOUISIANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,14.10000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,19.60000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,9.30000,VERMONT,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,23.10000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,29.00000,INDIANA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,MASSACHUSETTS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,MASSACHUSETTS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,11.80000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,14.10000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,20.10000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,16.10000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,18.90000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,23.30000,OHIO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2007,72.00000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,16.30000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,NORTH CAROLINA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,INDIANA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,LOUISIANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,18.80000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,18.90000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,9.60000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,11.80000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,MAINE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,17.40000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,KENTUCKY,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,21.20000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,.00000,ILLINOIS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,21.30000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,10.40000,NEW JERSEY,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,NORTH CAROLINA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,ILLINOIS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,25.20000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,1.20000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,12.40000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,13.60000,NEW HAMPSHIRE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,4.50000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,15.20000,NORTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,22.80000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,15.10000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,17.80000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,16.50000,MICHIGAN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,24.70000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,12.00000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2007,65.30000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,.00000,TENNESSEE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,KANSAS,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2007,.00000,ILLINOIS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,15.90000,UTAH,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,16.50000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,23.40000,WYOMING,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,22.20000,IDAHO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,KENTUCKY,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,20.30000,WYOMING,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,DELAWARE,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,21.40000,NEW MEXICO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,20.80000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,14.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,37.50000,MISSOURI,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2002,51.20000,FLORIDA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,11.40000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,CONNECTICUT,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2007,103.60000,TENNESSEE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,17.80000,MARYLAND,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,18.30000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,6.10000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,72.00000,MISSISSIPPI,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,18.00000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,22.00000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2007,81.00000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,15.90000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,24.10000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,20.50000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,23.00000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,71.50000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,NORTH CAROLINA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,15.20000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2002,82.00000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,CONNECTICUT,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,30.00000,CONNECTICUT,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,17.30000,NEW MEXICO,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,18.60000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,NEW HAMPSHIRE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,22.60000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,17.50000,UTAH,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,18.90000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,29.60000,OHIO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2002,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,16.10000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,MAINE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,MAINE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,7.90000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,23.20000,OREGON,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,PENNSYLVANIA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2002,65.80000,US TOTAL,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,15.30000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,22.40000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,22.90000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,17.20000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,18.40000,ARIZONA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,2.90000,UTAH,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,18.80000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,.00000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
RICE,2012,75.30000,ARKANSAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,COLORADO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,.00000,MASSACHUSETTS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,11.80000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,NEW YORK,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,9.70000,MONTANA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2002,21.30000,NEBRASKA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2002,.00000,MASSACHUSETTS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2007,.00000,WISCONSIN,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,3.60000,VERMONT,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,28.00000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,19.00000,CALIFORNIA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2007,.00000,OHIO,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
RICE,2007,.00000,OKLAHOMA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,82.80000,TENNESSEE,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2002,.00000,DELAWARE,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,WASHINGTON,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
BEANS,2012,.00000,UTAH,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,.00000,SOUTH CAROLINA,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2007,17.90000,MINNESOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,16.20000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, NONE OF CROP"
BEANS,2012,.00000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
RICE,2012,65.50000,TEXAS,341,9679,CWT / ACRE,"IRRIGATED, ENTIRE CROP"
BEANS,2012,7.80000,SOUTH DAKOTA,341,9679,CWT / ACRE,"IRRIGATED, PART OF CROP"
